user_id,date_subscribed,no_newsletters_sent,source,blog_title
1120,2023-10-15,4,Social,Fitness
3624,2023-07-21,1,Email,Yoga
7110,2023-07-25,3,Referral,Meditation
4092,2023-09-11,5,Email,Yoga
7387,2023-03-25,4,Organic Search,Nutrition
5905,2023-01-03,5,Referral,Meditation
2864,2023-09-07,1,Organic Search,Gym Training
5481,2023-03-22,2,Direct,Yoga
7913,2023-05-29,3,Organic Search,Meditation
2372,2023-05-16,4,Organic Search,Gym Training
5690,2023-07-10,2,Direct,Meditation
9613,2023-10-02,1,Organic Search,Nutrition
9160,2023-08-01,5,Direct,Fitness
9752,2023-10-31,1,Referral,Gym Training
6391,2023-01-11,5,Email,Nutrition
3939,2023-08-26,5,Direct,Meditation
1861,2023-09-02,3,Direct,Nutrition
7346,2023-01-28,4,Direct,Meditation
3879,2023-09-17,2,Organic Search,Gym Training
4436,2023-09-24,1,Direct,Yoga
1863,2023-10-21,5,Referral,Gym Training
9242,2023-03-24,5,Social,Meditation
2242,2023-09-26,3,Organic Search,Meditation
1140,2023-05-18,4,Direct,Nutrition
7315,2023-02-05,4,Referral,Meditation
9062,2023-03-26,2,Direct,Fitness
6491,2023-11-20,5,Direct,Meditation
2112,2023-03-13,4,Referral,Gym Training
7741,2023-07-24,1,Direct,Nutrition
4853,2023-11-20,3,Direct,Nutrition
2429,2023-12-05,2,Organic Search,Fitness
9035,2023-02-27,2,Social,Meditation
8205,2023-02-20,1,Social,Yoga
2509,2023-11-29,4,Referral,Fitness
2535,2023-02-08,1,Referral,Nutrition
7169,2023-08-19,5,Direct,Gym Training
8174,2023-01-24,2,Social,Yoga
9636,2023-11-23,4,Referral,Meditation
1428,2023-11-29,5,Direct,Gym Training
3060,2023-03-02,3,Direct,Nutrition
9555,2023-01-11,1,Email,Yoga
4910,2023-07-04,1,Organic Search,Diet
7441,2023-10-28,4,Referral,Yoga
6167,2023-08-30,3,Social,Diet
4869,2023-06-11,4,Organic Search,Yoga
4208,2023-05-17,1,Organic Search,Nutrition
3506,2023-09-23,3,Direct,Nutrition
8428,2023-11-08,5,Social,Nutrition
8230,2023-10-25,5,Social,Meditation
9950,2023-01-14,3,Organic Search,Diet
1739,2023-01-30,2,Direct,Meditation
1623,2023-11-15,4,Direct,Fitness
9047,2023-10-23,5,Email,Nutrition
1181,2023-02-10,2,Direct,Meditation
5311,2023-01-05,3,Organic Search,Yoga
6641,2023-03-19,5,Referral,Yoga
5272,2023-12-11,4,Direct,Fitness
6359,2023-07-14,3,Organic Search,Nutrition
4517,2023-06-25,5,Organic Search,Yoga
6114,2023-03-02,2,Organic Search,Nutrition
2977,2023-08-02,2,Social,Meditation
5588,2023-03-26,2,Social,Fitness
8173,2023-09-29,5,Direct,Meditation
5124,2023-08-05,5,Direct,Gym Training
3957,2023-10-30,3,Email,Nutrition
7807,2023-08-25,4,Organic Search,Meditation
1950,2023-04-13,1,Direct,Yoga
5328,2023-11-28,2,Referral,Yoga
8472,2023-10-19,1,Organic Search,Gym Training
5768,2023-05-31,2,Social,Fitness
3333,2023-11-21,2,Social,Yoga
8248,2023-01-15,2,Direct,Meditation
8630,2023-08-15,4,Organic Search,Gym Training
2216,2023-12-05,3,Referral,Gym Training
6787,2023-08-13,5,Referral,Nutrition
5276,2023-07-27,3,Organic Search,Yoga
9842,2023-01-07,5,Direct,Gym Training
8419,2023-01-02,3,Organic Search,Gym Training
9233,2023-03-04,3,Email,Meditation
3941,2023-10-24,2,Email,Meditation
4578,2023-06-15,5,Organic Search,Meditation
8336,2023-11-05,5,Direct,Nutrition
6363,2023-09-22,3,Social,Nutrition
1470,2023-04-01,4,Referral,Fitness
6235,2023-01-30,1,Direct,Gym Training
4099,2023-05-29,3,Referral,Diet
9376,2023-10-23,5,Referral,Yoga
9359,2023-10-14,1,Organic Search,Fitness
2170,2023-03-10,2,Email,Meditation
3330,2023-09-23,5,Organic Search,Meditation
5123,2023-11-26,5,Referral,Meditation
7845,2023-09-11,1,Organic Search,Gym Training
4112,2023-03-03,4,Referral,Nutrition
6188,2023-10-22,2,Organic Search,Yoga
7529,2023-03-18,5,Email,Yoga
1913,2023-08-12,2,Social,Diet
4311,2023-03-01,2,Social,Meditation
7720,2023-07-17,1,Social,Fitness
9179,2023-09-19,1,Social,Yoga
2566,2023-10-22,5,Direct,Diet
8732,2023-04-09,3,Direct,Nutrition
4480,2023-05-21,4,Social,Yoga
1824,2023-07-27,5,Direct,Diet
6993,2023-03-12,5,Referral,Nutrition
9240,2023-05-09,5,Organic Search,Nutrition
9859,2023-04-21,4,Direct,Yoga
3831,2023-09-12,2,Email,Fitness
2155,2023-09-14,2,Email,Gym Training
7451,2023-12-17,5,Direct,Gym Training
6085,2023-06-05,4,Organic Search,Meditation
8186,2023-11-18,2,Social,Yoga
1027,2023-04-08,4,Social,Gym Training
8562,2023-11-06,3,Referral,Meditation
5999,2023-03-31,1,Social,Nutrition
3264,2023-08-13,3,Direct,Gym Training
7264,2023-04-27,5,Organic Search,Fitness
7421,2023-04-25,2,Email,Yoga
3539,2023-08-13,5,Social,Nutrition
8875,2023-03-06,1,Referral,Nutrition
9827,2023-08-10,2,Referral,Nutrition
5695,2023-10-31,5,Organic Search,Diet
6302,2023-01-26,4,Organic Search,Meditation
3987,2023-08-30,1,Organic Search,Fitness
4163,2023-08-25,1,Organic Search,Gym Training
6102,2023-09-29,2,Direct,Gym Training
1359,2023-12-28,5,Direct,Nutrition
9378,2023-07-10,1,Social,Gym Training
9288,2023-03-23,5,Organic Search,Nutrition
7190,2023-12-10,5,Direct,Yoga
8629,2023-05-15,1,Organic Search,Yoga
8009,2023-06-16,1,Organic Search,Yoga
3192,2023-04-17,5,Direct,Nutrition
9947,2023-12-11,2,Organic Search,Yoga
8446,2023-12-27,4,Social,Meditation
4713,2023-07-10,1,Direct,Meditation
7281,2023-02-11,5,Organic Search,Gym Training
8953,2023-12-03,3,Social,Yoga
3663,2023-04-21,3,Organic Search,Nutrition
7888,2023-12-27,1,Direct,Nutrition
2413,2023-04-11,3,Social,Nutrition
1446,2023-08-14,3,Organic Search,Diet
3458,2023-08-21,3,Direct,Meditation
4455,2023-08-11,2,Social,Gym Training
3037,2023-05-28,5,Social,Gym Training
6864,2023-10-30,3,Organic Search,Nutrition
5263,2023-04-24,2,Email,Gym Training
8652,2023-10-22,3,Social,Nutrition
2345,2023-08-08,4,Organic Search,Meditation
5433,2023-02-28,1,Social,Yoga
4723,2023-02-15,2,Referral,Diet
2571,2023-11-07,2,Organic Search,Nutrition
3896,2023-03-06,5,Organic Search,Fitness
2873,2023-10-22,1,Direct,Nutrition
1034,2023-04-25,5,Social,Fitness
1421,2023-09-23,3,Social,Meditation
3349,2023-02-24,2,Email,Yoga
1620,2023-11-01,4,Email,Diet
4895,2023-07-26,1,Organic Search,Nutrition
9511,2023-01-06,5,Referral,Nutrition
8518,2023-11-06,4,Social,Yoga
2115,2023-01-16,1,Direct,Nutrition
7111,2023-01-30,5,Direct,Gym Training
8100,2023-07-15,3,Social,Gym Training
7038,2023-07-31,5,Direct,Nutrition
4301,2023-02-12,3,Direct,Fitness
7172,2023-12-20,4,Organic Search,Yoga
7702,2023-05-04,2,Direct,Fitness
4338,2023-03-08,3,Referral,Nutrition
7804,2023-02-21,3,Referral,Fitness
2820,2023-09-27,2,Referral,Fitness
5364,2023-01-27,2,Organic Search,Diet
9862,2023-09-25,5,Organic Search,Nutrition
2248,2023-07-06,3,Organic Search,Meditation
5854,2023-03-08,5,Social,Gym Training
9624,2023-12-30,1,Organic Search,Diet
2730,2023-11-24,4,Referral,Fitness
9535,2023-03-13,3,Organic Search,Yoga
6322,2023-02-06,5,Organic Search,Fitness
3483,2023-01-19,3,Direct,Nutrition
2672,2023-01-30,4,Organic Search,Gym Training
7123,2023-08-24,5,Organic Search,Gym Training
2767,2023-07-20,4,Direct,Gym Training
7334,2023-02-18,2,Direct,Gym Training
1430,2023-03-22,2,Direct,Diet
3851,2023-09-01,4,Direct,Yoga
4923,2023-03-18,3,Organic Search,Gym Training
6955,2023-04-01,4,Email,Nutrition
5733,2023-04-20,1,Direct,Yoga
3526,2023-03-15,3,Email,Gym Training
6566,2023-07-19,5,Referral,Fitness
6125,2023-03-29,2,Email,Fitness
4296,2023-05-22,4,Email,Yoga
4073,2023-04-05,4,Email,Nutrition
6512,2023-09-06,5,Social,Nutrition
1666,2023-11-30,1,Organic Search,Meditation
7317,2023-08-30,1,Social,Yoga
9034,2023-08-27,3,Email,Meditation
9441,2023-01-13,2,Email,Diet
4680,2023-09-09,5,Social,Gym Training
1808,2023-10-05,5,Social,Meditation
1050,2023-08-27,2,Direct,Gym Training
8808,2023-10-10,1,Organic Search,Yoga
8238,2023-01-10,4,Referral,Gym Training
5108,2023-04-19,1,Social,Meditation
2591,2023-12-24,3,Direct,Nutrition
8747,2023-05-20,3,Direct,Gym Training
3079,2023-09-14,5,Organic Search,Gym Training
3784,2023-05-20,3,Organic Search,Diet
8879,2023-11-18,4,Organic Search,Diet
6822,2023-03-31,1,Direct,Meditation
6385,2023-06-21,4,Referral,Meditation
4080,2023-10-03,5,Direct,Nutrition
4174,2023-02-22,1,Social,Nutrition
7338,2023-03-14,3,Social,Yoga
2618,2023-10-08,5,Direct,Diet
1311,2023-02-06,1,Organic Search,Nutrition
9185,2023-06-06,2,Direct,Meditation
9959,2023-01-25,4,Social,Gym Training
1296,2023-07-06,4,Organic Search,Meditation
1911,2023-10-04,2,Organic Search,Yoga
4020,2023-05-07,1,Referral,Fitness
5438,2023-11-15,3,Organic Search,Diet
4014,2023-03-14,3,Direct,Gym Training
8288,2023-06-22,5,Organic Search,Diet
5184,2023-02-24,4,Organic Search,Meditation
5891,2023-02-23,4,Referral,Diet
3729,2023-11-10,3,Referral,Meditation
3755,2023-10-25,3,Social,Nutrition
1582,2023-01-11,3,Social,Gym Training
2714,2023-12-30,1,Email,Nutrition
2586,2023-10-25,3,Social,Diet
1136,2023-04-09,5,Referral,Yoga
1417,2023-09-27,4,Organic Search,Gym Training
7550,2023-03-12,5,Direct,Fitness
6111,2023-09-29,5,Referral,Yoga
9053,2023-04-23,4,Organic Search,Nutrition
7378,2023-12-13,5,Referral,Fitness
2626,2023-07-08,1,Organic Search,Yoga
4632,2023-10-18,3,Organic Search,Yoga
2593,2023-11-30,4,Organic Search,Yoga
4575,2023-08-06,1,Referral,Gym Training
7631,2023-03-19,4,Organic Search,Yoga
5943,2023-07-28,5,Direct,Yoga
4139,2023-06-25,2,Referral,Gym Training
6790,2023-12-30,4,Direct,Yoga
5462,2023-12-27,5,Direct,Yoga
3374,2023-06-07,4,Direct,Gym Training
6286,2023-09-10,5,Referral,Gym Training
4294,2023-02-06,2,Direct,Nutrition
5821,2023-11-11,4,Social,Fitness
6939,2023-04-03,4,Direct,Yoga
7245,2023-01-01,1,Direct,Gym Training
5774,2023-01-11,4,Organic Search,Nutrition
9449,2023-09-03,3,Organic Search,Gym Training
8345,2023-01-02,1,Social,Fitness
4370,2023-03-12,1,Organic Search,Meditation
7625,2023-04-15,2,Direct,Nutrition
4126,2023-01-20,1,Direct,Fitness
8612,2023-12-05,3,Social,Nutrition
4797,2023-08-14,2,Email,Nutrition
3249,2023-06-22,2,Social,Nutrition
6088,2023-08-16,5,Social,Meditation
5313,2023-07-22,5,Referral,Yoga
4261,2023-05-12,1,Email,Fitness
2499,2023-10-01,2,Social,Nutrition
4754,2023-09-24,1,Organic Search,Nutrition
1121,2023-05-14,1,Referral,Gym Training
9297,2023-10-14,4,Social,Meditation
3982,2023-11-02,4,Email,Yoga
4044,2023-06-10,1,Direct,Yoga
6797,2023-06-30,5,Referral,Nutrition
9050,2023-12-07,2,Referral,Nutrition
1325,2023-09-25,1,Organic Search,Nutrition
8309,2023-11-02,5,Organic Search,Fitness
8811,2023-12-12,5,Social,Nutrition
8745,2023-10-15,3,Referral,Meditation
8196,2023-08-21,2,Social,Nutrition
6296,2023-10-13,2,Organic Search,Nutrition
4552,2023-03-06,4,Organic Search,Yoga
1360,2023-03-11,3,Referral,Yoga
3399,2023-09-24,1,Email,Meditation
7302,2023-01-10,3,Organic Search,Nutrition
7705,2023-07-25,3,Organic Search,Fitness
4999,2023-09-25,4,Social,Gym Training
4831,2023-01-12,4,Referral,Diet
2191,2023-07-05,2,Direct,Gym Training
5540,2023-12-15,5,Social,Gym Training
2417,2023-10-21,2,Organic Search,Yoga
1179,2023-12-09,4,Organic Search,Fitness
8038,2023-08-04,5,Direct,Yoga
1668,2023-12-08,3,Direct,Meditation
6139,2023-07-11,5,Direct,Gym Training
9271,2023-09-09,4,Direct,Yoga
8675,2023-07-19,5,Organic Search,Fitness
3081,2023-04-07,2,Email,Gym Training
9577,2023-01-26,1,Social,Gym Training
2263,2023-06-01,1,Social,Fitness
1231,2023-03-21,3,Organic Search,Nutrition
8220,2023-10-01,5,Organic Search,Yoga
2585,2023-11-14,3,Organic Search,Gym Training
3482,2023-10-04,4,Referral,Yoga
2104,2023-06-21,5,Organic Search,Gym Training
8050,2023-07-21,2,Direct,Gym Training
4737,2023-09-10,1,Direct,Diet
3708,2023-02-03,3,Social,Diet
4321,2023-07-23,2,Direct,Meditation
8600,2023-04-24,5,Social,Yoga
3620,2023-12-11,3,Organic Search,Yoga
8668,2023-03-12,5,Organic Search,Meditation
7312,2023-12-15,5,Social,Nutrition
3052,2023-12-04,2,Organic Search,Nutrition
4498,2023-07-06,5,Organic Search,Yoga
7069,2023-08-01,4,Direct,Yoga
4494,2023-11-09,3,Direct,Gym Training
9358,2023-07-03,4,Direct,Gym Training
6936,2023-04-10,5,Direct,Nutrition
4270,2023-04-04,4,Organic Search,Meditation
3505,2023-08-24,3,Social,Nutrition
7416,2023-08-26,1,Direct,Diet
3823,2023-05-22,5,Referral,Gym Training
9510,2023-08-28,5,Organic Search,Meditation
6560,2023-01-07,2,Organic Search,Meditation
5445,2023-08-26,1,Email,Diet
8104,2023-03-20,5,Organic Search,Nutrition
1106,2023-02-05,5,Organic Search,Fitness
9299,2023-09-13,1,Organic Search,Fitness
9522,2023-06-21,5,Referral,Yoga
7541,2023-06-18,1,Organic Search,Diet
2691,2023-03-26,1,Direct,Gym Training
2710,2023-04-24,5,Direct,Gym Training
8344,2023-06-11,4,Direct,Gym Training
3375,2023-03-20,2,Referral,Fitness
5423,2023-01-14,3,Email,Gym Training
5632,2023-09-08,5,Organic Search,Diet
4352,2023-10-23,5,Organic Search,Nutrition
4842,2023-10-15,3,Social,Nutrition
3455,2023-07-02,2,Organic Search,Gym Training
1188,2023-11-11,3,Organic Search,Meditation
5657,2023-10-12,1,Organic Search,Nutrition
7603,2023-05-20,2,Organic Search,Nutrition
4012,2023-12-25,1,Social,Nutrition
3431,2023-01-15,3,Referral,Yoga
2655,2023-05-17,4,Direct,Gym Training
2787,2023-03-21,2,Direct,Diet
3224,2023-01-20,4,Organic Search,Fitness
2382,2023-12-06,1,Direct,Nutrition
5043,2023-02-09,2,Organic Search,Fitness
4424,2023-08-30,1,Email,Gym Training
7233,2023-05-16,2,Social,Nutrition
3068,2023-05-07,5,Social,Meditation
3139,2023-07-29,1,Social,Nutrition
1995,2023-11-11,5,Social,Gym Training
5189,2023-09-15,2,Referral,Gym Training
2064,2023-10-27,5,Organic Search,Meditation
4650,2023-11-28,4,Referral,Yoga
6584,2023-08-01,2,Organic Search,Nutrition
5211,2023-05-13,3,Direct,Diet
2423,2023-12-27,5,Organic Search,Gym Training
5848,2023-01-25,1,Email,Nutrition
9294,2023-12-17,5,Referral,Gym Training
8111,2023-05-07,5,Social,Fitness
5838,2023-10-23,2,Referral,Nutrition
8775,2023-03-19,2,Social,Meditation
7423,2023-06-04,1,Direct,Nutrition
9245,2023-01-20,2,Organic Search,Diet
9810,2023-02-09,1,Social,Nutrition
9093,2023-03-07,3,Direct,Yoga
3322,2023-05-16,1,Email,Gym Training
7752,2023-10-24,2,Organic Search,Yoga
6559,2023-07-30,5,Referral,Diet
6573,2023-10-06,4,Direct,Meditation
8918,2023-12-28,5,Social,Gym Training
7827,2023-01-21,1,Direct,Yoga
5858,2023-04-16,4,Referral,Meditation
1099,2023-07-16,3,Direct,Gym Training
8511,2023-05-25,4,Referral,Gym Training
5542,2023-02-20,4,Organic Search,Meditation
7737,2023-07-27,1,Organic Search,Diet
6462,2023-09-22,3,Organic Search,Gym Training
7637,2023-03-21,3,Organic Search,Gym Training
1042,2023-11-21,1,Social,Gym Training
1820,2023-03-24,3,Social,Nutrition
4700,2023-01-07,1,Social,Yoga
4974,2023-05-30,3,Organic Search,Nutrition
1692,2023-04-17,3,Organic Search,Yoga
6408,2023-03-12,1,Direct,Yoga
5331,2023-04-16,5,Social,Nutrition
4804,2023-05-14,5,Organic Search,Yoga
9836,2023-01-03,5,Social,Nutrition
2965,2023-06-14,2,Direct,Diet
1146,2023-11-30,5,Social,Yoga
7015,2023-08-02,3,Social,Gym Training
7072,2023-10-10,5,Direct,Nutrition
1650,2023-11-24,4,Direct,Yoga
8414,2023-03-21,1,Organic Search,Nutrition
1522,2023-03-21,2,Organic Search,Meditation
3379,2023-07-18,4,Email,Fitness
2086,2023-12-21,1,Organic Search,Nutrition
4233,2023-02-18,1,Direct,Nutrition
8310,2023-08-25,3,Organic Search,Fitness
9379,2023-08-29,5,Organic Search,Meditation
5621,2023-12-04,1,Organic Search,Meditation
6554,2023-10-20,2,Referral,Meditation
7475,2023-08-11,4,Organic Search,Meditation
2788,2023-01-13,3,Referral,Meditation
1780,2023-11-02,3,Direct,Yoga
7944,2023-10-10,5,Organic Search,Meditation
6788,2023-11-03,3,Organic Search,Diet
6741,2023-02-20,2,Organic Search,Gym Training
4365,2023-10-29,5,Direct,Nutrition
8981,2023-12-02,5,Direct,Gym Training
7831,2023-06-12,3,Direct,Fitness
7939,2023-08-03,5,Direct,Yoga
4830,2023-01-30,2,Direct,Yoga
2960,2023-05-01,5,Organic Search,Fitness
3040,2023-08-14,2,Referral,Meditation
6016,2023-12-02,2,Organic Search,Meditation
7897,2023-10-25,3,Email,Yoga
9424,2023-03-25,1,Referral,Nutrition
4516,2023-05-18,3,Social,Diet
2197,2023-08-07,3,Organic Search,Gym Training
1276,2023-07-22,3,Email,Gym Training
3134,2023-04-18,1,Referral,Meditation
5917,2023-12-07,3,Direct,Meditation
7878,2023-07-22,5,Organic Search,Fitness
2574,2023-12-10,3,Referral,Yoga
7898,2023-10-08,3,Direct,Meditation
6776,2023-04-26,3,Organic Search,Yoga
2643,2023-08-13,2,Social,Meditation
9212,2023-10-03,3,Organic Search,Nutrition
6676,2023-02-16,3,Direct,Meditation
1284,2023-08-18,3,Referral,Nutrition
3727,2023-08-03,5,Organic Search,Meditation
2310,2023-02-11,1,Email,Meditation
3728,2023-07-23,4,Organic Search,Fitness
4942,2023-07-26,1,Referral,Gym Training
4725,2023-03-08,2,Organic Search,Nutrition
4761,2023-07-11,1,Referral,Yoga
6416,2023-01-22,3,Organic Search,Nutrition
1552,2023-09-20,4,Email,Gym Training
7293,2023-12-18,1,Email,Fitness
2629,2023-09-18,5,Direct,Gym Training
4739,2023-02-02,4,Social,Yoga
7054,2023-01-25,3,Social,Nutrition
9863,2023-08-09,3,Direct,Nutrition
1087,2023-10-24,5,Direct,Gym Training
3562,2023-12-30,1,Direct,Gym Training
3239,2023-02-15,1,Organic Search,Fitness
9632,2023-03-21,5,Organic Search,Yoga
8756,2023-01-30,3,Social,Gym Training
3366,2023-09-05,4,Direct,Gym Training
2703,2023-08-03,3,Direct,Fitness
3424,2023-11-04,2,Organic Search,Nutrition
2162,2023-06-03,4,Social,Gym Training
8383,2023-10-13,3,Organic Search,Meditation
5476,2023-04-25,5,Social,Fitness
1016,2023-02-14,5,Social,Yoga
7449,2023-01-16,4,Organic Search,Meditation
4634,2023-05-03,4,Referral,Gym Training
3954,2023-03-20,5,Organic Search,Fitness
8250,2023-04-28,5,Social,Nutrition
8769,2023-03-03,2,Social,Nutrition
8392,2023-06-30,5,Direct,Diet
5573,2023-01-16,3,Direct,Yoga
2131,2023-12-09,1,Social,Yoga
5457,2023-05-19,3,Referral,Yoga
3310,2023-08-10,2,Organic Search,Nutrition
6940,2023-06-14,4,Organic Search,Fitness
1294,2023-01-14,4,Social,Fitness
3242,2023-01-27,2,Direct,Diet
6998,2023-08-06,3,Direct,Fitness
3214,2023-10-12,5,Organic Search,Nutrition
5129,2023-11-26,4,Email,Nutrition
5681,2023-02-24,4,Direct,Diet
8299,2023-04-16,5,Social,Yoga
5587,2023-10-07,3,Organic Search,Gym Training
9965,2023-04-10,1,Organic Search,Yoga
6012,2023-03-15,2,Social,Gym Training
6783,2023-05-01,1,Organic Search,Gym Training
3377,2023-08-26,3,Direct,Gym Training
4655,2023-01-29,4,Social,Diet
4817,2023-06-03,1,Organic Search,Nutrition
1012,2023-07-28,4,Social,Diet
2325,2023-08-09,4,Direct,Gym Training
9202,2023-11-29,3,Referral,Meditation
2159,2023-12-04,3,Referral,Gym Training
3479,2023-03-15,1,Direct,Diet
5016,2023-11-14,5,Direct,Gym Training
3642,2023-11-05,4,Organic Search,Yoga
2548,2023-11-04,4,Social,Yoga
7991,2023-06-22,3,Referral,Meditation
5235,2023-07-07,2,Email,Meditation
2362,2023-03-14,3,Organic Search,Meditation
3664,2023-10-27,1,Social,Meditation
9933,2023-04-10,5,Social,Nutrition
3150,2023-06-03,5,Organic Search,Nutrition
7616,2023-04-01,2,Social,Meditation
2642,2023-04-13,5,Social,Gym Training
7154,2023-03-08,2,Organic Search,Nutrition
3622,2023-01-15,5,Email,Nutrition
5049,2023-01-25,2,Direct,Nutrition
9069,2023-03-11,1,Direct,Yoga
1798,2023-05-04,1,Direct,Fitness
3643,2023-09-14,1,Organic Search,Nutrition
8092,2023-03-01,1,Social,Meditation
2059,2023-08-20,3,Social,Yoga
4361,2023-12-17,1,Social,Diet
3532,2023-10-31,1,Direct,Nutrition
8245,2023-04-08,5,Social,Diet
2106,2023-12-01,3,Direct,Yoga
8298,2023-07-31,3,Direct,Meditation
2443,2023-03-10,1,Social,Meditation
7328,2023-04-30,1,Direct,Gym Training
6925,2023-11-08,3,Direct,Nutrition
9699,2023-01-12,1,Social,Fitness
1309,2023-01-26,2,Direct,Nutrition
8150,2023-10-14,2,Organic Search,Nutrition
5502,2023-08-22,2,Organic Search,Nutrition
7163,2023-02-18,4,Organic Search,Yoga
9553,2023-01-11,5,Email,Nutrition
9390,2023-12-13,3,Organic Search,Yoga
6097,2023-08-29,1,Email,Nutrition
4768,2023-01-28,1,Organic Search,Yoga
5794,2023-11-18,2,Social,Yoga
7852,2023-10-10,4,Direct,Yoga
9858,2023-11-26,2,Email,Yoga
6737,2023-06-11,4,Email,Fitness
4834,2023-10-10,4,Organic Search,Meditation
2892,2023-05-26,5,Direct,Nutrition
2670,2023-04-28,1,Organic Search,Diet
8755,2023-12-22,3,Organic Search,Yoga
4769,2023-01-28,3,Direct,Diet
1496,2023-03-11,5,Referral,Fitness
6346,2023-08-10,1,Organic Search,Yoga
7170,2023-05-23,3,Direct,Nutrition
8627,2023-01-24,2,Referral,Fitness
5961,2023-06-22,2,Email,Nutrition
2160,2023-01-04,3,Social,Yoga
6468,2023-03-10,4,Organic Search,Fitness
9543,2023-02-24,5,Referral,Nutrition
5044,2023-12-04,4,Email,Yoga
3301,2023-10-17,3,Organic Search,Yoga
8421,2023-08-08,5,Direct,Gym Training
1457,2023-03-12,1,Direct,Diet
2430,2023-02-13,5,Direct,Yoga
3686,2023-05-21,1,Direct,Yoga
8242,2023-04-27,3,Direct,Yoga
3616,2023-11-02,4,Direct,Gym Training
4177,2023-02-02,5,Social,Yoga
7634,2023-08-30,1,Social,Nutrition
6956,2023-08-09,4,Direct,Nutrition
7604,2023-07-02,3,Direct,Gym Training
5583,2023-01-05,3,Social,Meditation
5431,2023-09-19,2,Organic Search,Nutrition
4504,2023-07-11,2,Social,Fitness
8851,2023-08-29,4,Referral,Nutrition
8375,2023-09-12,4,Referral,Nutrition
3323,2023-09-21,4,Direct,Gym Training
3351,2023-11-18,1,Referral,Yoga
6549,2023-12-29,5,Direct,Meditation
5815,2023-10-24,5,Referral,Gym Training
5241,2023-05-31,2,Direct,Yoga
6005,2023-04-22,5,Social,Nutrition
3992,2023-01-19,2,Email,Meditation
3901,2023-10-14,5,Organic Search,Gym Training
2065,2023-07-15,4,Direct,Yoga
8846,2023-11-22,4,Direct,Yoga
5160,2023-08-05,1,Referral,Meditation
2046,2023-12-14,2,Organic Search,Fitness
1742,2023-05-11,5,Email,Meditation
7157,2023-04-16,3,Direct,Diet
8074,2023-04-11,1,Organic Search,Fitness
4308,2023-03-05,1,Organic Search,Yoga
6203,2023-04-14,4,Organic Search,Meditation
4159,2023-02-03,1,Social,Gym Training
7260,2023-01-14,2,Organic Search,Gym Training
9128,2023-10-31,2,Referral,Nutrition
8480,2023-11-07,1,Organic Search,Meditation
7385,2023-11-05,1,Direct,Diet
3657,2023-06-21,1,Social,Yoga
3556,2023-03-15,2,Organic Search,Gym Training
5639,2023-04-14,1,Social,Yoga
7141,2023-12-24,5,Organic Search,Diet
2045,2023-01-23,1,Organic Search,Meditation
7620,2023-04-12,4,Organic Search,Yoga
2189,2023-02-18,2,Organic Search,Meditation
1117,2023-05-02,2,Social,Fitness
5832,2023-05-14,4,Organic Search,Fitness
1467,2023-03-31,3,Referral,Fitness
5115,2023-04-17,1,Organic Search,Fitness
8977,2023-09-25,1,Email,Nutrition
8357,2023-12-21,4,Email,Yoga
3676,2023-06-25,2,Organic Search,Gym Training
6253,2023-07-19,5,Social,Nutrition
4953,2023-09-25,2,Direct,Fitness
2022,2023-10-21,2,Email,Meditation
4402,2023-11-02,2,Social,Nutrition
1493,2023-11-25,2,Referral,Diet
5643,2023-05-29,5,Direct,Yoga
9504,2023-07-28,2,Social,Fitness
5382,2023-11-25,1,Direct,Diet
3462,2023-06-02,3,Email,Yoga
8407,2023-02-23,2,Organic Search,Meditation
6118,2023-12-27,1,Social,Gym Training
8464,2023-09-27,4,Direct,Gym Training
1541,2023-01-18,3,Referral,Gym Training
7161,2023-07-07,5,Organic Search,Gym Training
9585,2023-12-13,3,Email,Nutrition
3270,2023-12-17,1,Referral,Nutrition
1919,2023-07-11,1,Direct,Yoga
8031,2023-12-06,2,Organic Search,Meditation
8188,2023-01-27,4,Organic Search,Diet
2380,2023-11-24,4,Direct,Yoga
8466,2023-11-21,3,Organic Search,Yoga
2066,2023-02-09,3,Organic Search,Gym Training
1768,2023-02-23,2,Referral,Meditation
1566,2023-06-30,2,Organic Search,Nutrition
4835,2023-03-11,4,Referral,Fitness
2923,2023-11-09,1,Organic Search,Diet
2544,2023-10-28,3,Direct,Diet
3163,2023-12-14,5,Organic Search,Gym Training
8784,2023-09-04,4,Direct,Gym Training
2051,2023-01-10,1,Referral,Gym Training
3082,2023-08-16,4,Organic Search,Gym Training
3777,2023-03-11,3,Organic Search,Yoga
9201,2023-10-04,5,Organic Search,Gym Training
2502,2023-06-21,2,Referral,Nutrition
8694,2023-06-10,5,Direct,Yoga
1483,2023-03-27,2,Direct,Yoga
5289,2023-05-22,2,Organic Search,Meditation
5120,2023-08-28,4,Organic Search,Diet
3994,2023-11-02,5,Email,Nutrition
9838,2023-05-24,1,Social,Nutrition
9448,2023-08-14,4,Direct,Gym Training
7025,2023-04-10,5,Organic Search,Nutrition
6135,2023-12-03,1,Referral,Diet
5133,2023-01-19,5,Organic Search,Gym Training
9137,2023-02-22,2,Direct,Meditation
3541,2023-09-07,1,Direct,Nutrition
6667,2023-05-09,4,Social,Nutrition
5686,2023-03-15,4,Direct,Nutrition
9603,2023-01-21,1,Direct,Meditation
4573,2023-03-21,1,Referral,Meditation
4819,2023-12-10,1,Social,Meditation
